Nivel de consistência; Data; Cota
1;1964-06-09;69
1;1964-06-09;68
1;1964-06-09;68
1;1964-06-09;65
1;1964-06-09;63
1;1964-06-09;63
1;1964-06-09;63
1;1964-06-09;63
1;1964-06-09;63
1;1964-06-09;63
1;1964-06-09;61
1;1964-06-09;59
1;1964-06-09;59
1;1964-06-09;58
1;1964-06-09;58
1;1964-06-09;58
1;1964-06-09;58
1;1964-06-01;80
1;1964-06-02;79
1;1964-06-03;79
1;1964-06-04;78
1;1964-06-05;78
1;1964-06-06;78
1;1964-06-07;76
1;1964-06-08;76
1;1964-06-09;76
1;1964-06-09;75
1;1964-06-09;75
1;1964-06-09;75
1;1964-06-09;74
1;1964-06-09;72
1;1964-06-09;72
1;1964-06-09;72
1;1964-06-09;71
1;1964-06-09;71
1;1964-06-09;71
1;1964-06-09;70
1;1964-06-09;68
1;1964-06-09;67
1;1964-06-09;67
1;1964-06-09;67
1;1964-06-09;67
1;1964-06-09;66
1;1964-06-09;66
1;1964-06-09;66
1;1964-06-09;66
1;1964-06-09;66
1;1964-05-01;96
1;1964-05-02;100
1;1964-05-03;98
1;1964-05-04;96
1;1964-05-05;90
1;1964-05-06;83
1;1964-05-07;82
1;1964-05-08;84
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;79
1;1964-05-09;79
1;1964-05-09;79
1;1964-05-09;80
1;1964-05-09;82
1;1964-05-09;82
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;76
1;1964-05-01;98
1;1964-05-02;100
1;1964-05-03;96
1;1964-05-04;94
1;1964-05-05;87
1;1964-05-06;82
1;1964-05-07;82
1;1964-05-08;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;79
1;1964-05-09;79
1;1964-05-09;79
1;1964-05-09;81
1;1964-05-09;82
1;1964-05-09;82
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;80
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;78
1;1964-05-09;77
1;1964-05-09;75
1;1964-05-01;97
1;1964-05-02;100
1;1964-05-03;97
1;1964-05-04;95
1;1964-05-05;93
1;1964-05-06;93
1;1964-05-07;91
1;1964-05-08;90
1;1964-05-09;88
1;1964-05-09;88
1;1964-05-09;87
1;1964-05-09;87
1;1964-05-09;87
1;1964-05-09;85
1;1964-05-09;85
1;1964-05-09;85
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;83
1;1964-05-09;82
1;1964-05-09;82
1;1964-05-09;82
1;1964-05-09;80
1;1964-04-01;116
1;1964-04-02;170
1;1964-04-03;185
1;1964-04-04;193
1;1964-04-05;192
1;1964-04-06;192
1;1964-04-07;163
1;1964-04-08;148
1;1964-04-09;137
1;1964-04-09;130
1;1964-04-09;128
1;1964-04-09;120
1;1964-04-09;112
1;1964-04-09;107
1;1964-04-09;107
1;1964-04-09;107
1;1964-04-09;103
1;1964-04-09;103
1;1964-04-09;102
1;1964-04-09;101
1;1964-04-09;98
1;1964-04-09;95
1;1964-04-09;92
1;1964-04-09;88
1;1964-04-09;82
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-01;140
1;1964-04-02;180
1;1964-04-03;188
1;1964-04-04;197
1;1964-04-05;192
1;1964-04-06;180
1;1964-04-07;157
1;1964-04-08;143
1;1964-04-09;134
1;1964-04-09;130
1;1964-04-09;125
1;1964-04-09;116
1;1964-04-09;110
1;1964-04-09;107
1;1964-04-09;107
1;1964-04-09;106
1;1964-04-09;103
1;1964-04-09;102
1;1964-04-09;102
1;1964-04-09;100
1;1964-04-09;97
1;1964-04-09;94
1;1964-04-09;90
1;1964-04-09;82
1;1964-04-09;80
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-09;76
1;1964-04-01;128
1;1964-04-02;175
1;1964-04-03;187
1;1964-04-04;195
1;1964-04-05;192
1;1964-04-06;186
1;1964-04-07;160
1;1964-04-08;146
1;1964-04-09;136
1;1964-04-09;130
1;1964-04-09;127
1;1964-04-09;118
1;1964-04-09;111
1;1964-04-09;107
1;1964-04-09;107
1;1964-04-09;107
1;1964-04-09;103
1;1964-04-09;103
1;1964-04-09;102
1;1964-04-09;101
1;1964-04-09;98
1;1964-04-09;95
1;1964-04-09;91
1;1964-04-09;88
1;1964-04-09;88
1;1964-04-09;87
1;1964-04-09;87
1;1964-04-09;87
1;1964-04-09;87
1;1964-04-09;87
1;1964-03-01;370
1;1964-03-02;363
1;1964-03-03;350
1;1964-03-04;292
1;1964-03-05;308
1;1964-03-06;282
1;1964-03-07;243
1;1964-03-08;190
1;1964-03-09;165
1;1964-03-09;152
1;1964-03-09;149
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;137
1;1964-03-09;142
1;1964-03-09;144
1;1964-03-09;160
1;1964-03-09;181
1;1964-03-09;178
1;1964-03-09;163
1;1964-03-09;152
1;1964-03-09;147
1;1964-03-09;138
1;1964-03-09;133
1;1964-03-09;127
1;1964-03-09;122
1;1964-03-09;119
1;1964-03-09;114
1;1964-03-09;111
1;1964-03-01;268
1;1964-03-02;259
1;1964-03-03;340
1;1964-03-04;321
1;1964-03-05;300
1;1964-03-06;267
1;1964-03-07;225
1;1964-03-08;181
1;1964-03-09;150
1;1964-03-09;150
1;1964-03-09;146
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;143
1;1964-03-09;150
1;1964-03-09;168
1;1964-03-09;181
1;1964-03-09;172
1;1964-03-09;158
1;1964-03-09;150
1;1964-03-09;143
1;1964-03-09;136
1;1964-03-09;131
1;1964-03-09;125
1;1964-03-09;121
1;1964-03-09;117
1;1964-03-09;113
1;1964-03-09;108
1;1964-03-01;319
1;1964-03-02;311
1;1964-03-03;345
1;1964-03-04;325
1;1964-03-05;304
1;1964-03-06;275
1;1964-03-07;234
1;1964-03-08;186
1;1964-03-09;162
1;1964-03-09;151
1;1964-03-09;148
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;140
1;1964-03-09;143
1;1964-03-09;147
1;1964-03-09;164
1;1964-03-09;181
1;1964-03-09;175
1;1964-03-09;161
1;1964-03-09;151
1;1964-03-09;145
1;1964-03-09;137
1;1964-03-09;132
1;1964-03-09;126
1;1964-03-09;122
1;1964-03-09;118
1;1964-03-09;114
1;1964-03-09;110
1;1964-02-01;358
1;1964-02-02;340
1;1964-02-03;202
1;1964-02-04;250
1;1964-02-05;260
1;1964-02-06;260
1;1964-02-07;274
1;1964-02-08;256
1;1964-02-09;230
1;1964-02-09;203
1;1964-02-09;180
1;1964-02-09;170
1;1964-02-09;170
1;1964-02-09;180
1;1964-02-09;174
1;1964-02-09;162
1;1964-02-09;150
1;1964-02-09;145
1;1964-02-09;139
1;1964-02-09;154
1;1964-02-09;170
1;1964-02-09;173
1;1964-02-09;210
1;1964-02-09;276
1;1964-02-09;330
1;1964-02-09;360
1;1964-02-09;366
1;1964-02-09;372
1;1964-02-09;372
1;1964-02-01;352
1;1964-02-02;325
1;1964-02-03;284
1;1964-02-04;253
1;1964-02-05;260
1;1964-02-06;265
1;1964-02-07;274
1;1964-02-08;274
1;1964-02-09;218
1;1964-02-09;194
1;1964-02-09;176
1;1964-02-09;170
1;1964-02-09;174
1;1964-02-09;178
1;1964-02-09;169
1;1964-02-09;157
1;1964-02-09;149
1;1964-02-09;141
1;1964-02-09;143
1;1964-02-09;162
1;1964-02-09;171
1;1964-02-09;184
1;1964-02-09;235
1;1964-02-09;292
1;1964-02-09;343
1;1964-02-09;364
1;1964-02-09;370
1;1964-02-09;372
1;1964-02-09;372
1;1964-02-01;355
1;1964-02-02;333
1;1964-02-03;293
1;1964-02-04;252
1;1964-02-05;260
1;1964-02-06;263
1;1964-02-07;274
1;1964-02-08;265
1;1964-02-09;224
1;1964-02-09;199
1;1964-02-09;178
1;1964-02-09;170
1;1964-02-09;172
1;1964-02-09;179
1;1964-02-09;172
1;1964-02-09;160
1;1964-02-09;150
1;1964-02-09;143
1;1964-02-09;141
1;1964-02-09;158
1;1964-02-09;171
1;1964-02-09;179
1;1964-02-09;223
1;1964-02-09;284
1;1964-02-09;337
1;1964-02-09;362
1;1964-02-09;368
1;1964-02-09;372
1;1964-02-09;372
1;1964-01-01;72
1;1964-01-02;74
1;1964-01-03;80
1;1964-01-04;85
1;1964-01-05;100
1;1964-01-06;106
1;1964-01-07;112
1;1964-01-08;112
1;1964-01-09;148
1;1964-01-09;137
1;1964-01-09;136
1;1964-01-09;170
1;1964-01-09;208
1;1964-01-09;221
1;1964-01-09;270
1;1964-01-09;310
1;1964-01-09;365
1;1964-01-09;314
1;1964-01-09;264
1;1964-01-09;213
1;1964-01-09;230
1;1964-01-09;250
1;1964-01-09;218
1;1964-01-09;207
1;1964-01-09;203
1;1964-01-09;198
1;1964-01-09;260
1;1964-01-09;340
1;1964-01-09;412
1;1964-01-09;397
1;1964-01-09;365
1;1964-01-01;72
1;1964-01-02;74
1;1964-01-03;80
1;1964-01-04;90
1;1964-01-05;102
1;1964-01-06;108
1;1964-01-07;112
1;1964-01-08;115
1;1964-01-09;146
1;1964-01-09;137
1;1964-01-09;142
1;1964-01-09;186
1;1964-01-09;210
1;1964-01-09;250
1;1964-01-09;250
1;1964-01-09;312
1;1964-01-09;360
1;1964-01-09;283
1;1964-01-09;239
1;1964-01-09;226
1;1964-01-09;242
1;1964-01-09;230
1;1964-01-09;213
1;1964-01-09;205
1;1964-01-09;201
1;1964-01-09;222
1;1964-01-09;294
1;1964-01-09;371
1;1964-01-09;409
1;1964-01-09;384
1;1964-01-09;370
1;1964-01-01;72
1;1964-01-02;74
1;1964-01-03;80
1;1964-01-04;88
1;1964-01-05;101
1;1964-01-06;107
1;1964-01-07;112
1;1964-01-08;114
1;1964-01-09;147
1;1964-01-09;137
1;1964-01-09;139
1;1964-01-09;178
1;1964-01-09;209
1;1964-01-09;236
1;1964-01-09;315
1;1964-01-09;311
1;1964-01-09;363
1;1964-01-09;299
1;1964-01-09;252
1;1964-01-09;217
1;1964-01-09;236
1;1964-01-09;240
1;1964-01-09;216
1;1964-01-09;206
1;1964-01-09;202
1;1964-01-09;210
1;1964-01-09;277
1;1964-01-09;356
1;1964-01-09;411
1;1964-01-09;391
1;1964-01-09;368
1;1963-12-01;50
1;1963-12-02;50
1;1963-12-03;48
1;1963-12-04;48
1;1963-12-05;47
1;1963-12-06;48
1;1963-12-07;50
1;1963-12-08;49
1;1963-12-09;47
1;1963-12-09;47
1;1963-12-09;46
1;1963-12-09;45
1;1963-12-09;45
1;1963-12-09;45
1;1963-12-09;46
1;1963-12-09;47
1;1963-12-09;50
1;1963-12-09;53
1;1963-12-09;56
1;1963-12-09;59
1;1963-12-09;66
1;1963-12-09;78
1;1963-12-09;92
1;1963-12-09;79
1;1963-12-09;72
1;1963-12-09;100
1;1963-12-09;87
1;1963-12-09;75
1;1963-12-09;72
1;1963-12-09;72
1;1963-12-09;66
1;1963-12-01;50
1;1963-12-02;49
1;1963-12-03;48
1;1963-12-04;47
1;1963-12-05;47
1;1963-12-06;49
1;1963-12-07;50
1;1963-12-08;48
1;1963-12-09;47
1;1963-12-09;47
1;1963-12-09;46
1;1963-12-09;45
1;1963-12-09;45
1;1963-12-09;46
1;1963-12-09;46
1;1963-12-09;48
1;1963-12-09;51
1;1963-12-09;55
1;1963-12-09;56
1;1963-12-09;63
1;1963-12-09;70
1;1963-12-09;86
1;1963-12-09;88
1;1963-12-09;65
1;1963-12-09;90
1;1963-12-09;98
1;1963-12-09;82
1;1963-12-09;74
1;1963-12-09;74
1;1963-12-09;68
1;1963-12-09;60
1;1963-12-01;50
1;1963-12-02;50
1;1963-12-03;48
1;1963-12-04;47
1;1963-12-05;47
1;1963-12-06;49
1;1963-12-07;50
1;1963-12-08;49
1;1963-12-09;47
1;1963-12-09;47
1;1963-12-09;46
1;1963-12-09;45
1;1963-12-09;45
1;1963-12-09;46
1;1963-12-09;46
1;1963-12-09;48
1;1963-12-09;51
1;1963-12-09;54
1;1963-12-09;61
1;1963-12-09;70
1;1963-12-09;80
1;1963-12-09;88
1;1963-12-09;93
1;1963-12-09;97
1;1963-12-09;97
1;1963-12-09;102
1;1963-12-09;97
1;1963-12-09;91
1;1963-12-09;85
1;1963-12-09;80
1;1963-12-09;74
1;1963-11-01;44
1;1963-11-02;44
1;1963-11-03;44
1;1963-11-04;44
1;1963-11-05;44
1;1963-11-06;49
1;1963-11-07;54
1;1963-11-08;59
1;1963-11-09;52
1;1963-11-09;54
1;1963-11-09;59
1;1963-11-09;75
1;1963-11-09;90
1;1963-11-09;80
1;1963-11-09;72
1;1963-11-09;94
1;1963-11-09;140
1;1963-11-09;118
1;1963-11-09;88
1;1963-11-09;96
1;1963-11-09;100
1;1963-11-09;90
1;1963-11-09;83
1;1963-11-09;81
1;1963-11-09;73
1;1963-11-09;98
1;1963-11-09;61
1;1963-11-09;59
1;1963-11-09;50
1;1963-11-09;50
1;1963-11-01;44
1;1963-11-02;44
1;1963-11-03;44
1;1963-11-04;44
1;1963-11-05;46
1;1963-11-06;51
1;1963-11-07;56
1;1963-11-08;57
1;1963-11-09;53
1;1963-11-09;54
1;1963-11-09;65
1;1963-11-09;92
1;1963-11-09;86
1;1963-11-09;77
1;1963-11-09;72
1;1963-11-09;123
1;1963-11-09;132
1;1963-11-09;90
1;1963-11-09;92
1;1963-11-09;100
1;1963-11-09;96
1;1963-11-09;87
1;1963-11-09;82
1;1963-11-09;78
1;1963-11-09;71
1;1963-11-09;65
1;1963-11-09;60
1;1963-11-09;55
1;1963-11-09;50
1;1963-11-09;50
1;1963-11-01;53
1;1963-11-02;56
1;1963-11-03;59
1;1963-11-04;61
1;1963-11-05;63
1;1963-11-06;61
1;1963-11-07;64
1;1963-11-08;68
1;1963-11-09;72
1;1963-11-09;76
1;1963-11-09;80
1;1963-11-09;85
1;1963-11-09;91
1;1963-11-09;95
1;1963-11-09;106
1;1963-11-09;109
1;1963-11-09;136
1;1963-11-09;112
1;1963-11-09;92
1;1963-11-09;90
1;1963-11-09;98
1;1963-11-09;98
1;1963-11-09;89
1;1963-11-09;83
1;1963-11-09;80
1;1963-11-09;72
1;1963-11-09;67
1;1963-11-09;61
1;1963-11-09;57
1;1963-11-09;50
1;1963-10-01;43
1;1963-10-02;41
1;1963-10-03;36
1;1963-10-04;35
1;1963-10-05;35
1;1963-10-06;36
1;1963-10-07;38
1;1963-10-08;38
1;1963-10-09;38
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;38
1;1963-10-09;38
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;38
1;1963-10-09;38
1;1963-10-09;38
1;1963-10-09;42
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-01;42
1;1963-10-02;39
1;1963-10-03;36
1;1963-10-04;35
1;1963-10-05;35
1;1963-10-06;37
1;1963-10-07;38
1;1963-10-08;38
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;37
1;1963-10-09;38
1;1963-10-09;38
1;1963-10-09;37
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;36
1;1963-10-09;37
1;1963-10-09;38
1;1963-10-09;38
1;1963-10-09;40
1;1963-10-09;42
1;1963-10-09;40
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-09;44
1;1963-10-01;50
1;1963-10-02;49
1;1963-10-03;47
1;1963-10-04;47
1;1963-10-05;47
1;1963-10-06;48
1;1963-10-07;48
1;1963-10-08;48
1;1963-10-09;48
1;1963-10-09;48
1;1963-10-09;47
1;1963-10-09;47
1;1963-10-09;47
1;1963-10-09;47
1;1963-10-09;47
1;1963-10-09;47
1;1963-10-09;47
1;1963-10-09;46
1;1963-10-09;46
1;1963-10-09;46
1;1963-10-09;46
1;1963-10-09;46
1;1963-10-09;46
1;1963-10-09;46
1;1963-10-09;47
1;1963-10-09;49
1;1963-10-09;50
1;1963-10-09;51
1;1963-10-09;53
1;1963-10-09;53
1;1963-10-09;51
1;1963-09-01;60
1;1963-09-02;60
1;1963-09-03;60
1;1963-09-04;60
1;1963-09-05;60
1;1963-09-06;60
1;1963-09-07;60
1;1963-09-08;57
1;1963-09-09;55
1;1963-09-09;55
1;1963-09-09;53
1;1963-09-09;53
1;1963-09-09;51
1;1963-09-09;51
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-01;60
1;1963-09-02;60
1;1963-09-03;60
1;1963-09-04;60
1;1963-09-05;60
1;1963-09-06;60
1;1963-09-07;58
1;1963-09-08;56
1;1963-09-09;55
1;1963-09-09;54
1;1963-09-09;54
1;1963-09-09;52
1;1963-09-09;51
1;1963-09-09;51
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;42
1;1963-09-09;43
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-09;42
1;1963-09-01;60
1;1963-09-02;60
1;1963-09-03;60
1;1963-09-04;60
1;1963-09-05;60
1;1963-09-06;60
1;1963-09-07;59
1;1963-09-08;57
1;1963-09-09;55
1;1963-09-09;55
1;1963-09-09;55
1;1963-09-09;53
1;1963-09-09;51
1;1963-09-09;51
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;45
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-09-09;50
1;1963-08-01;65
1;1963-08-02;65
1;1963-08-03;65
1;1963-08-04;65
1;1963-08-05;65
1;1963-08-06;64
1;1963-08-07;64
1;1963-08-08;64
1;1963-08-09;64
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;59
1;1963-08-09;58
1;1963-08-09;58
1;1963-08-09;58
1;1963-08-09;59
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-01;65
1;1963-08-02;65
1;1963-08-03;65
1;1963-08-04;65
1;1963-08-05;65
1;1963-08-06;64
1;1963-08-07;64
1;1963-08-08;64
1;1963-08-09;64
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;59
1;1963-08-09;59
1;1963-08-09;58
1;1963-08-09;58
1;1963-08-09;58
1;1963-08-09;59
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-01;65
1;1963-08-02;65
1;1963-08-03;65
1;1963-08-04;65
1;1963-08-05;65
1;1963-08-06;64
1;1963-08-07;64
1;1963-08-08;64
1;1963-08-09;64
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;63
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;62
1;1963-08-09;61
1;1963-08-09;59
1;1963-08-09;58
1;1963-08-09;58
1;1963-08-09;59
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-08-09;60
1;1963-07-01;56
1;1963-07-02;55
1;1963-07-03;55
1;1963-07-04;55
1;1963-07-05;55
1;1963-07-06;55
1;1963-07-07;60
1;1963-07-08;62
1;1963-07-09;64
1;1963-07-09;64
1;1963-07-09;64
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;66
1;1963-07-09;66
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-01;56
1;1963-07-02;55
1;1963-07-03;55
1;1963-07-04;55
1;1963-07-05;55
1;1963-07-06;68
1;1963-07-07;60
1;1963-07-08;64
1;1963-07-09;64
1;1963-07-09;66
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;66
1;1963-07-09;66
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-01;66
1;1963-07-02;65
1;1963-07-03;64
1;1963-07-04;64
1;1963-07-05;64
1;1963-07-06;64
1;1963-07-07;64
1;1963-07-08;64
1;1963-07-09;64
1;1963-07-09;65
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;68
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;67
1;1963-07-09;66
1;1963-07-09;66
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-07-09;65
1;1963-06-01;67
1;1963-06-02;67
1;1963-06-03;67
1;1963-06-04;67
1;1963-06-05;67
1;1963-06-06;67
1;1963-06-07;67
1;1963-06-08;67
1;1963-06-09;67
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;88
1;1963-06-09;68
1;1963-06-09;67
1;1963-06-09;66
1;1963-06-09;65
1;1963-06-09;59
1;1963-06-09;59
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;57
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-01;67
1;1963-06-02;67
1;1963-06-03;67
1;1963-06-04;67
1;1963-06-05;67
1;1963-06-06;67
1;1963-06-07;67
1;1963-06-08;67
1;1963-06-09;67
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;67
1;1963-06-09;66
1;1963-06-09;62
1;1963-06-09;59
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;58
1;1963-06-09;57
1;1963-06-09;57
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-09;56
1;1963-06-01;67
1;1963-06-02;67
1;1963-06-03;67
1;1963-06-04;67
1;1963-06-05;67
1;1963-06-06;67
1;1963-06-07;67
1;1963-06-08;67
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;68
1;1963-06-09;67
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;67
1;1963-06-09;67
1;1963-06-09;67
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;67
1;1963-06-09;67
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;66
1;1963-06-09;66
1;1963-05-01;92
1;1963-05-02;90
1;1963-05-03;87
1;1963-05-04;83
1;1963-05-05;80
1;1963-05-06;80
1;1963-05-07;80
1;1963-05-08;80
1;1963-05-09;80
1;1963-05-09;80
1;1963-05-09;70
1;1963-05-09;77
1;1963-05-09;77
1;1963-05-09;75
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;71
1;1963-05-09;70
1;1963-05-09;70
1;1963-05-09;70
1;1963-05-09;69
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-01;90
1;1963-05-02;89
1;1963-05-03;86
1;1963-05-04;81
1;1963-05-05;80
1;1963-05-06;80
1;1963-05-07;80
1;1963-05-08;80
1;1963-05-09;80
1;1963-05-09;80
1;1963-05-09;78
1;1963-05-09;77
1;1963-05-09;75
1;1963-05-09;75
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;71
1;1963-05-09;71
1;1963-05-09;70
1;1963-05-09;70
1;1963-05-09;69
1;1963-05-09;69
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-01;91
1;1963-05-02;90
1;1963-05-03;87
1;1963-05-04;82
1;1963-05-05;80
1;1963-05-06;80
1;1963-05-07;80
1;1963-05-08;80
1;1963-05-09;80
1;1963-05-09;80
1;1963-05-09;79
1;1963-05-09;77
1;1963-05-09;76
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;73
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;72
1;1963-05-09;71
1;1963-05-09;70
1;1963-05-09;70
1;1963-05-09;70
1;1963-05-09;69
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-09;68
1;1963-05-09;68
1;1963-04-01;85
1;1963-04-02;81
1;1963-04-03;81
1;1963-04-04;80
1;1963-04-05;80
1;1963-04-06;80
1;1963-04-07;80
1;1963-04-08;80
1;1963-04-09;80
1;1963-04-09;80
1;1963-04-09;80
1;1963-04-09;80
1;1963-04-09;80
1;1963-04-09;85
1;1963-04-09;92
1;1963-04-09;97
1;1963-04-09;109
1;1963-04-09;110
1;1963-04-09;98
1;1963-04-09;100
1;1963-04-09;96
1;1963-04-09;94
1;1963-04-09;90
1;1963-04-09;90
1;1963-04-09;90
1;1963-04-09;89
1;1963-04-09;89
1;1963-04-09;93
1;1963-04-09;92
1;1963-04-09;93
1;1963-04-01;83
1;1963-04-02;81
1;1963-04-03;81
